Game ID: 16, Player: 1, Column: 3, Time: 2025-01-26 16:37:51.615622
Game ID: 16, Player: 2, Column: 6, Time: 2025-01-26 16:37:52.706657
Game ID: 16, Player: 1, Column: 3, Time: 2025-01-26 16:37:56.905028
Game ID: 16, Player: 2, Column: 6, Time: 2025-01-26 16:37:59.396501
Game ID: 16, Player: 1, Column: 6, Time: 2025-01-26 16:38:08.710779
Game ID: 16, Player: 2, Column: 4, Time: 2025-01-26 16:38:10.424631
Game ID: 16, Player: 1, Column: 3, Time: 2025-01-26 16:38:11.869541
Game ID: 16, Player: 2, Column: 3, Time: 2025-01-26 16:38:12.958982
Game ID: 16, Player: 1, Column: 3, Time: 2025-01-26 16:38:15.997111
Game ID: 16, Player: 2, Column: 4, Time: 2025-01-26 16:38:19.185818
Game ID: 16, Player: 1, Column: 4, Time: 2025-01-26 16:38:21.397761
Game ID: 16, Player: 2, Column: 4, Time: 2025-01-26 16:38:25.210391
Game ID: 16, Player: 1, Column: 4, Time: 2025-01-26 16:38:26.626674
Game ID: 16, Player: 2, Column: 2, Time: 2025-01-26 16:38:32.741397
Game ID: 16, Player: 1, Column: 6, Time: 2025-01-26 16:38:33.919955
Game ID: 16, Player: 2, Column: 2, Time: 2025-01-26 16:38:39.412080
Game ID: 16, Player: 1, Column: 2, Time: 2025-01-26 16:38:40.439594
Game ID: 16, Player: 2, Column: 2, Time: 2025-01-26 16:38:43.067392
Game ID: 16, Player: 1, Column: 5, Time: 2025-01-26 16:38:45.008475
Game ID: 16, Player: 2, Column: 2, Time: 2025-01-26 16:38:51.559331
Game ID: 16, Player: 1, Column: 3, Time: 2025-01-26 16:38:52.443218
Game ID: 16, Player: 2, Column: 2, Time: 2025-01-26 16:38:56.908407
Game ID: 16, Player: 1, Column: 4, Time: 2025-01-26 16:38:57.181234
Game ID: 16, Player: 2, Column: 6, Time: 2025-01-26 16:39:02.133767
Game ID: 16, Player: 1, Column: 1, Time: 2025-01-26 16:39:02.204584
Game ID: 16, Player: 2, Column: 1, Time: 2025-01-26 16:39:06.319403
Game ID: 16, Player: 2, Column: 1, Time: 2025-01-26 16:39:06.369185
